smashcon/forums,PHP,40.000000,0.912541,0.000000,False,0.277644,0.000000,0.000000,True,dormant
michaelcontento/RESTGuardian,Python,40.000000,0.666667,0.000000,False,0.129380,0.000000,0.000000,True,dormant
mwkracht/Project3,C++,0.000000,0.333333,0.000000,False,0.076790,0.000000,0.000000,False,dormant
LAPESI-IFPI/Jazida,Java,0.000000,0.978723,0.000000,False,0.092280,0.000000,0.000000,False,dormant
Pseudonoun/NestorBot,C++,0.000000,1.000000,0.000000,False,0.388718,0.000000,0.000000,False,dormant
oscarCardenas/CaritasEYard,Ruby,0.000000,0.875439,0.000000,False,0.157527,0.000000,0.000000,False,dormant
anguirado/stickidea.com,Ruby,0.000000,0.214286,0.000000,False,0.210653,0.000000,0.000000,False,dormant
haegemon/LostBooks,PHP,0.000000,0.593220,0.000000,False,0.147633,0.000000,0.000000,False,dormant
kevwang29/withRoom,Java,0.000000,0.000000,0.000000,False,0.047222,0.000000,0.000000,False,dormant
PeteProgrammer/WebTestFramework,C#,50.000000,0.888889,0.000000,False,0.053282,0.000000,0.000000,True,dormant
rodkey/sampleapp,Ruby,0.000000,0.542857,0.000000,False,0.291667,0.000000,0.000000,False,dormant
ceilfors/command-reservoir,Python,40.000000,0.714286,0.000000,False,0.117864,0.000000,0.000000,True,dormant
ghdawn/OpenCVStudy,C++,0.000000,0.500000,0.000000,False,0.084388,0.000000,0.000000,False,dormant
Wampie/ohtu-viikko2,Java,0.000000,0.976744,0.000000,False,0.071371,0.000000,0.000000,False,dormant
ffazil/akka-test,Java,0.000000,0.000000,0.000000,False,0.041420,0.000000,0.000000,False,dormant
Libitum/Catkin_CloudSubway,Java,0.000000,0.937500,0.000000,False,0.141215,0.000000,0.000000,False,dormant
Vince57/GL_Projet,Java,0.000000,0.500000,0.000000,False,0.000000,0.000000,0.000000,False,dormant
addyosmani/jQuery-Mobile-TestApp,PHP,0.000000,0.545455,0.000000,False,0.023499,0.000000,0.000000,False,dormant
LoLo57/Projet_GL,Java,0.000000,0.750000,0.000000,False,0.191158,0.000000,0.000000,False,dormant
rodkey/upkeep,Ruby,0.000000,0.622807,0.000000,False,0.172799,0.000000,0.000000,False,dormant
qipeng/Java-RL-Parser-Generator,Java,0.000000,1.000000,0.000000,False,0.009777,0.000000,0.000000,False,dormant
hareeshganesan/Vooga,Java,40.000000,0.951872,0.000000,False,0.132619,0.000000,0.000000,True,dormant
jujaga/CSC-464,C,50.000000,1.000000,0.000000,False,0.077049,0.000000,0.000000,True,dormant
nemec/Examinator,C#,0.000000,0.750000,0.000000,False,0.173116,0.000000,0.000000,False,dormant
aresb/LES.JMS.IS-303,Java,0.000000,0.444444,0.000000,False,0.144972,0.000000,0.000000,False,dormant
mogade/mogade-windowsphone,C#,40.000000,0.777778,0.000000,False,0.327692,0.000000,0.000000,True,dormant
crazy2k/tp-arq,C++,0.000000,1.000000,0.000000,False,0.079639,0.000000,0.000000,False,dormant
bahmanm/restful-sample,Python,40.000000,0.857143,0.000000,False,0.135151,0.000000,0.000000,True,dormant
drnic/picasa_plucker,Ruby,0.000000,0.500000,0.000000,False,0.048811,0.000000,0.000000,False,dormant
loganturner/Arduino-Adventure-Game,Java,0.000000,0.000000,0.000000,False,0.015504,0.000000,0.000000,False,dormant
melpomene/Berlin-Books,Python,0.000000,1.000000,0.000000,False,0.155208,0.000000,0.000000,False,dormant
volftomas/Inspector,Python,0.000000,0.750000,0.000000,False,0.115756,0.000000,0.000000,False,dormant
gavbaa/placecorg,Python,0.000000,0.918367,0.000000,False,0.295380,0.000000,0.000000,False,dormant
datasulis/bath-nhs,Ruby,20.000000,0.333333,0.000000,False,0.034783,0.000000,0.000000,True,dormant
Roboforce/Self-Balancing-Scooter,Java,0.000000,0.777778,0.000000,False,0.235659,0.000000,0.000000,False,dormant
arunphilip03/LOMS,Java,0.000000,0.789474,0.000000,False,0.139762,0.000000,0.000000,False,dormant
mracapri/website-spring-valledelbit,Java,0.000000,0.791667,0.000000,False,0.147694,0.000000,0.000000,False,dormant
qapplzz/wallback1,Java,40.000000,0.846154,0.000000,False,0.288953,0.000000,0.000000,True,dormant
dhefetz/RideOnWeb,Python,0.000000,0.300000,0.000000,False,0.216216,0.000000,0.000000,False,dormant
zzorro/SYDE322Server4a,Ruby,0.000000,0.164557,0.000000,False,0.267792,0.000000,0.000000,False,dormant
Jaggrat-Singh/mysample,Java,0.000000,0.400000,0.000000,False,0.150794,0.000000,0.000000,False,dormant
dattaparad/Dictionary,PHP,0.000000,0.333333,0.000000,False,0.171406,0.000000,0.000000,False,dormant
LAPESI-IFPI/projetorest,Java,30.000000,0.312500,0.000000,False,0.055429,0.000000,0.000000,True,dormant
chowells79/d,C,0.000000,0.000000,0.000000,False,0.000000,0.000000,0.000000,False,dormant
kcunning/Fab-for-All,Python,0.000000,1.000000,0.000000,False,0.002801,0.000000,0.000000,False,dormant
michaelzeng145/ECE456,Java,0.000000,0.166667,0.000000,False,0.159722,0.000000,0.000000,False,dormant
ebroder/anygit,Python,40.000000,0.823529,0.000000,False,0.080439,0.000000,0.000000,True,dormant
corix010/auth_test,Ruby,0.000000,0.160714,0.000000,False,0.403785,0.000000,0.000000,False,dormant
Bojiong/nc-classifier-int,Ruby,0.000000,1.000000,0.000000,False,0.355030,0.000000,0.000000,False,dormant
jackrabbit/acts_as_ranged,Ruby,30.000000,0.571429,0.000000,False,0.265487,0.000000,0.000000,True,dormant
squiggy/pma-website,PHP,20.000000,0.226164,0.000000,False,0.400360,0.000000,0.000000,True,dormant
AdamSaleh/TestParser,Java,0.000000,1.000000,0.000000,False,0.050512,0.000000,0.000000,False,dormant
stanace/FHealth,Java,0.000000,0.956522,0.000000,False,0.116643,0.000000,0.000000,False,dormant
mroloux/MobileCollective,Java,0.000000,0.875000,0.000000,False,0.054355,0.000000,0.000000,False,dormant
KACAH/TabWizard,Java,0.000000,0.901961,0.000000,False,0.236730,0.000000,0.000000,False,dormant
stanislaw374/HumorLine,Ruby,0.000000,0.142857,0.000000,False,0.317739,0.000000,0.000000,False,dormant
dkoul2000/EECS395-GameEngines,C#,0.000000,0.916667,0.000000,False,0.250160,0.000000,0.000000,False,dormant
fuel-packages/fuel-is_email,PHP,50.000000,0.750000,0.000000,False,0.137804,0.000000,0.000000,True,dormant
fabiofumarola/AdvancedTree,Java,0.000000,0.882353,0.000000,False,0.404869,0.000000,0.000000,False,dormant
